tripduration,start station name,start station latitude,start station longitude,end station name,end station latitude,end station longitude
216,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886
259,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214
956,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,Porter Square Station,42.387995,-71.119084
403,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169
953,Kendall Street,42.363560158429900,-71.08216792345050,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214
549,Central Square at Mass Ave / Essex St,42.36507,-71.1031,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445
345,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469304350,-71.10057324171070
936,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945
307,Danehy Park,42.388966,-71.132788,Porter Square Station,42.387995,-71.119084
274,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579
287,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,Porter Square Station,42.387995,-71.119084
576,MIT at Mass Ave / Amherst St,42.3581,-71.093198,Kenmore Sq / Comm Ave,42.348706,-71.097009
284,Binney St / Sixth St,42.366095,-71.086388,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472
531,Ames St at Main St,42.3625,-71.08822,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427
958,Porter Square Station,42.387995,-71.119084,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412
435,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107
312,MIT at Mass Ave / Amherst St,42.3581,-71.093198,Central Square at Mass Ave / Essex St,42.36507,-71.1031
330,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865
308,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,EF - North Point Park,42.369885,-71.069957
173,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412
349,Central Square at Mass Ave / Essex St,42.36507,-71.1031,MIT at Mass Ave / Amherst St,42.3581,-71.093198
535,Ames St at Main St,42.3625,-71.08822,Central Square at Mass Ave / Essex St,42.36507,-71.1031
448,Central Square at Mass Ave / Essex St,42.36507,-71.1031,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427
543,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,Ames St at Main St,42.3625,-71.08822
827,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469304350,-71.10057324171070
424,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,Harvard University Transportation Services - 175 North Harvard St,42.363796,-71.129164
438,Ames St at Main St,42.3625,-71.08822,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169
187,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579
520,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427
782,MIT at Mass Ave / Amherst St,42.3581,-71.093198,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427
1578,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,Central Square at Mass Ave / Essex St,42.36507,-71.1031
244,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169
403,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214
208,Central Square at Mass Ave / Essex St,42.36507,-71.1031,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412
278,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075
473,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495
403,Ames St at Main St,42.3625,-71.08822,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445
648,Binney St / Sixth St,42.366095,-71.086388,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075
235,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075
587,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412
259,Ames St at Main St,42.3625,-71.08822,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169
421,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412
492,Central Square at Mass Ave / Essex St,42.36507,-71.1031,Ames St at Main St,42.3625,-71.08822
376,MIT at Mass Ave / Amherst St,42.3581,-71.093198,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495
320,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,Porter Square Station,42.387995,-71.119084
431,MIT at Mass Ave / Amherst St,42.3581,-71.093198,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495
368,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469304350,-71.10057324171070,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075
404,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025
318,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214
431,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445
1215,MIT at Mass Ave / Amherst St,42.3581,-71.093198,Danehy Park,42.388966,-71.132788
199,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495
192,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495
513,Kendall Street,42.363560158429900,-71.08216792345050,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495
554,Kendall Street,42.363560158429900,-71.08216792345050,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412
395,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,Central Square at Mass Ave / Essex St,42.36507,-71.1031
328,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214
346,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,Central Square at Mass Ave / Essex St,42.36507,-71.1031
199,Ames St at Main St,42.3625,-71.08822,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169
287,Ames St at Main St,42.3625,-71.08822,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169
419,Central Square at Mass Ave / Essex St,42.36507,-71.1031,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427
639,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445
389,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445
375,Harvard University River Houses at DeWolfe St / Cowperthwaite St,42.36919031768080,-71.11714124679570,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495
448,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495
261,Ames St at Main St,42.3625,-71.08822,MIT at Mass Ave / Amherst St,42.3581,-71.093198
537,Ames St at Main St,42.3625,-71.08822,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427
364,Binney St / Sixth St,42.366095,-71.086388,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445
199,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412
197,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412
382,Harvard University River Houses at DeWolfe St / Cowperthwaite St,42.36919031768080,-71.11714124679570,Harvard University Transportation Services - 175 North Harvard St,42.363796,-71.129164
537,MIT at Mass Ave / Amherst St,42.3581,-71.093198,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445
706,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445
323,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427
283,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107
314,Ames St at Main St,42.3625,-71.08822,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472
534,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469304350,-71.10057324171070,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865
1331,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,Linear Park - Mass. Ave. at Cameron Ave. ,42.397828,-71.130516
248,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,Porter Square Station,42.387995,-71.119084
420,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445
275,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886
710,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526
546,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,MIT at Mass Ave / Amherst St,42.3581,-71.093198
247,MIT at Mass Ave / Amherst St,42.3581,-71.093198,Ames St at Main St,42.3625,-71.08822
953,EF - North Point Park,42.369885,-71.069957,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945
236,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495
179,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473
720,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,Danehy Park,42.388966,-71.132788
294,Danehy Park,42.388966,-71.132788,Linear Park - Mass. Ave. at Cameron Ave. ,42.397828,-71.130516
710,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,Kendall Street,42.363560158429900,-71.08216792345050
321,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,Central Square at Mass Ave / Essex St,42.36507,-71.1031
336,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473
779,Central Square at Mass Ave / Essex St,42.36507,-71.1031,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105
131,Harvard University River Houses at DeWolfe St / Cowperthwaite St,42.36919031768080,-71.11714124679570,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214
1270,Danehy Park,42.388966,-71.132788,MIT at Mass Ave / Amherst St,42.3581,-71.093198
242,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472
546,Porter Square Station,42.387995,-71.119084,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579
275,Porter Square Station,42.387995,-71.119084,Danehy Park,42.388966,-71.132788
218,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469304350,-71.10057324171070
288,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,MIT at Mass Ave / Amherst St,42.3581,-71.093198
278,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865
448,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,Kendall Street,42.363560158429900,-71.08216792345050
190,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469304350,-71.10057324171070,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495
581,Porter Square Station,42.387995,-71.119084,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107
308,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,Ames St at Main St,42.3625,-71.08822
467,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169
327,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865
363,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427
682,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687
388,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945
490,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945
342,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865
452,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495
901,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,Boylston St / Washington St,42.352409,-71.062679
496,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,Central Square at Mass Ave / Essex St,42.36507,-71.1031
251,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169
371,Binney St / Sixth St,42.366095,-71.086388,MIT at Mass Ave / Amherst St,42.3581,-71.093198
374,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473
547,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886
375,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,Danehy Park,42.388966,-71.132788
576,Porter Square Station,42.387995,-71.119084,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427
341,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526
511,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495
